lat,lon
2.702129403760146,101.63759524834875
2.7021305484058225,101.63775701321393
2.7021296238397032,101.63791815418669
2.7021293045034076,101.63807969763224
2.70212980537814,101.63824319829632
2.70213010752298,101.63840510332544
2.7021309620745297,101.63856509484626
2.702131577571334,101.63872798290002
2.7021321651065278,101.63888969135066
2.7021319232188947,101.63905166612257
2.7021311551141096,101.63921491114125
2.702129883197882,101.64034602697062
2.7021290544224863,101.64050883106734
2.7021293628560334,101.64067051529688
2.7021282413347016,101.64083170424209
2.702127769525887,101.64099396126831
2.7021271249049303,101.64115736736868
2.7021261442514994,101.6413173255122
2.7022682064935943,101.63346799946554
2.7022671728894054,101.63362788853631
2.7022675927899678,101.63379153407664
2.7022674917195504,101.6339529725938
2.7022677892374056,101.63411563142637
2.702266970910946,101.63427564823367
2.7022675042969806,101.63443866096001
2.7022683644399823,101.63460040975023
2.70226968796666,101.6347625629807
2.70227093249666,101.6349232244696
2.7022703259936653,101.6350867914852
2.7022692871068505,101.63524714580262
2.7022682463794747,101.63540995966078
2.7022692988543398,101.6355726058823
2.7022704080239546,101.63573237433715
2.702271003461286,101.6358950049902
2.702272027628394,101.63605844733166
2.7022721612194904,101.63621940890295
2.7022713280365567,101.63637961062184
2.7022719435979434,101.63654256438952
2.7022725942367276,101.6367039476944
2.7022716130621003,101.63686543845647
2.702271613207637,101.63702864216138
2.7022727374208886,101.63719097720025
2.7022721924465927,101.63735209851234
2.702272294667549,101.637515256101
2.7022712106836146,101.63767523514542
2.7022703341539422,101.63783760423647
2.7022702613570977,101.63800055609326
2.7022713422801976,101.638161962214
2.702271932227729,101.63832255859329
2.7022706702181174,101.63848438064348
2.702271359512197,101.63864682848688
2.702270524977587,101.63880776072189
2.7022694046815285,101.63897166989227
2.702268591025042,101.63913293775778
2.702268381057666,101.63929595853733
2.702267073395122,101.64026730738085
2.7022680254677844,101.6404285358025
2.7022686418263233,101.64059072622346
2.7022698025516716,101.64075132661776
2.7022708849100003,101.64091237189692
2.7022700930210783,101.64107413595976
2.702269173629876,101.64123793651083
2.7022686674483776,101.64139832776802
2.702407151524981,101.63354816091106
2.7024077738428467,101.63371063412515
2.7024075246695487,101.63387152755871
2.7024063450799045,101.63403374512222
2.702406593934936,101.63419468206989
2.702407370373186,101.63435752620398
2.702407302335491,101.63451992299107
2.7024068114064055,101.63468023476857
2.7024067950783612,101.63484214367068
2.702407835071101,101.63500446814894
2.702408669625922,101.63516726724424
2.7024096370542416,101.63532897246054
2.7024100622487666,101.63549176768976
2.7024108051865805,101.63565211553565
2.702410710378169,101.63581486446759
2.7024104512559886,101.63597661499962
2.702411047837831,101.63613940230539
2.7024109513823418,101.63629880926506
2.702410479532717,101.63646255296305
2.702409199596764,101.63662429749814
2.702410003380488,101.63678446455253
2.7024096686887074,101.63694713110097
2.702410476316013,101.63710809467212
2.7024095914100092,101.6372699250055
2.702409415937132,101.63743347084936
2.7024087225099303,101.63759624289365
2.7024085404443126,101.63775559697757
2.7024073908320485,101.6379194449008
2.7024083164651156,101.63808184382384
2.7024078269628964,101.63824143366192
2.702408618534287,101.63840344313004
2.702409530374093,101.63856650854537
2.702408227677392,101.63872927685696
2.702409142760646,101.6388905817747
2.702409763903986,101.63905128516073
2.702410090609528,101.63921324448957
2.7024110192216106,101.64034617965504
2.702410201896355,101.6405089758614
2.702409393734164,101.64066950224708
2.7024089468185433,101.64083140055205
2.702408571796537,101.64099346744291
2.7024098696534162,101.64115513294726
2.702409942792438,101.64131713041877
2.702547301860973,101.63346735457483
2.7025480734990124,101.63363016586673
2.7025488790319034,101.63379072950455
2.702548123849569,101.63395281229107
2.702547332352886,101.63411391631188
2.7025463521518764,101.63427557835911
2.7025452683995432,101.63443713563863
2.7025442216513076,101.63459958726497
2.702543782007052,101.6347621217803
2.7025445621273394,101.63492434723825
2.702545008963731,101.63508603336447
2.702544865835919,101.6352478856605
2.702545365586191,101.63541007388854
2.702544647473356,101.63557148636097
2.7025433082067365,101.63573452859929
2.702542134992493,101.63589604251563
2.702542656750705,101.63605682512987
2.7025434657692613,101.63621771889274
2.7025434813551996,101.63638209855715
2.702544338702853,101.6365440287516
2.7025432798321822,101.63670443436001
2.7025421546835773,101.63686609443624
2.702543256048675,101.63702716489826
2.702541946220036,101.63719062502894
2.702542133551052,101.6373510648165
2.7025429070186484,101.6375134824184
2.702541569191377,101.63767689158365
2.702540682546397,101.6378374504701
2.7025405831986764,101.63800034297168
2.702539842303021,101.63816127892835
2.702540434992071,101.6383238472171
2.7025393934351207,101.63848518741403
2.7025383172648736,101.6386484100923
2.702537741353078,101.63880899200329
2.702536684092099,101.63896972043669
2.7025365847278158,101.63913217084885
2.7025374347341997,101.63929439438243
2.7025377331206486,101.63945769183117
2.7025366143047407,101.63961914040631
2.7025362396731625,101.63978016465371
2.7025372456201695,101.63994218286363
2.7025373788968077,101.640103040363
2.7025381197311225,101.6402664559011
2.7025376482379464,101.64042787155653
2.7025384832430026,101.64058913209557
2.7025390090810175,101.64075088918011
2.7025387402292536,101.64091426783922
2.702539614159561,101.6410765821498
2.702540734102191,101.64123855574586
2.7025403546042948,101.64139922603748
2.702689234113782,101.63354863214526
2.702689554330017,101.63370992722002
2.7026905172699993,101.63387132936728
2.7026902579292784,101.63403325119552
2.7026889295919068,101.63419638081592
2.7026893482976835,101.63435655338442
2.7026893608161062,101.63452044830818
2.702688932830107,101.63468009619405
2.702689580179097,101.63484366352921
2.7026908115342843,101.63500481906169
2.702690324861026,101.63516565166307
2.7026903890669187,101.63532811103451
2.702689397620547,101.63549150704576
2.702690344996107,101.63565209666463
2.7026906166776907,101.63581449720063
2.7026911753290856,101.63597552579667
2.7026914499177477,101.63613742842075
2.7026920299551547,101.63629975199828
2.702693330964014,101.63646122059812
2.702692106028989,101.63662410919672
2.7026913531696306,101.63678690046565
2.702692051464737,101.63694783563545
2.702691623955279,101.63710995036281
2.7026922505556694,101.63727172420165
2.7026931021196607,101.63743293735973
2.7026938160930563,101.63759378514852
2.702693800309366,101.63775743580238
2.702693733250727,101.63791860631449
2.7026929061882026,101.63808000067259
2.7026917429315986,101.63824128441753
2.702692890903049,101.63840509083334
2.702693981697294,101.63856696063394
2.702694516256173,101.63872822773259
2.702695751118037,101.63888947312753
2.7026953221240935,101.63905156768561
2.7026957734156007,101.63921306423204
2.7026957785179295,101.63937674719892
2.7026946955384172,101.63953776322725
2.70269501060454,101.63969978113673
2.7026943620243307,101.63986032931813
2.702693656843505,101.64002272950331
2.7026932191546655,101.64018588815107
2.7026935706747746,101.64034567912528
2.7026927269592913,101.64050745277899
2.702692486491393,101.6406694258353
2.702691383482025,101.64083134694124
2.702691015776923,101.64099513807687
2.702691621290046,101.64115717172832
2.702691258957554,101.64131780166491
2.7028271952280267,101.63346749860068
2.702827593236496,101.63362915616462
2.7028270810485657,101.63379184296873
2.702827188770651,101.63395208974603
2.702826220500814,101.63411499624465
2.70282704169831,101.63427550334242
2.702826056721695,101.63443796675351
2.7028273345863263,101.63459986834177
2.702828515229779,101.63476084159022
2.7028282503466317,101.63492423686476
2.7028277291271694,101.63508480013664
2.702828091899721,101.63524757470003
2.702828278136388,101.63541047576045
2.7028290627871585,101.63557279781749
2.7028277165116084,101.635733782103
2.702827497224801,101.63589551040172
2.702828532896447,101.63605705232904
2.7028293444911786,101.63621797912447
2.70282867232214,101.63637963749456
2.7028279990085387,101.63654212602354
2.7028282320097676,101.63670563401169
2.702828953697817,101.63686601524087
2.702828706076922,101.637027482253
2.702829966959833,101.63719074418734
2.70282907327919,101.63799931334601
2.70283010595878,101.63816276920834
2.7028294113667015,101.63832291994805
2.7028282965776143,101.63848576180395
2.7028282606127423,101.63864845510217
2.7028283129950026,101.63880934860147
2.7028278044671312,101.63897020030117
2.702829019483322,101.63913175328406
2.7028303148482338,101.63929449183965
2.702830392019419,101.63945636164354
2.70282932730266,101.63961958203456
2.7028299755809417,101.63977970849719
2.702830597734246,101.63994161695369
2.702830225733178,101.64010314179026
2.702831197657797,101.64026614785013
2.7028302034397895,101.64042829286517
2.7028296897303776,101.64059098910592
2.7028297527477725,101.64075101782593
2.7028296166796157,101.64091450174823
2.702830883190477,101.64107556724909
2.7028296951143127,101.64123778071777
2.7028288891177468,101.64139899173554
2.702968356233103,101.63354721566347
2.70296724288639,101.63371066720862
2.7029684955615627,101.63387188294872
2.702969640552367,101.63403425862654
2.7029691121390766,101.63419645213384
2.7029687859063083,101.63435877173458
2.7029686026665694,101.63451854335085
2.7029682289053722,101.63468106943913
2.7029676547047172,101.63484208304091
2.7029684331595645,101.63500539937486
2.7029677862622408,101.6351660222465
2.7029688502022724,101.63532782088079
2.702969251506222,101.63549090211502
2.702968188471777,101.6356512628945
2.702968977143823,101.63581363331139
2.702968031025774,101.63597731367669
2.702966846488911,101.63613881597159
2.7029662473449676,101.63630079391804
2.7029654464941415,101.63646236490519
2.7029664241515654,101.63662275040127
2.702965220932264,101.6367851845752
2.7029647095885494,101.63694735751655
2.702966056107664,101.6371092754793
2.70296665681401,101.63791930019434
2.7029661801905864,101.63808042667334
2.702966058222708,101.63824288146881
2.7029667013677248,101.6384032602954
2.7029660754328524,101.63856665212815
2.7029661760870693,101.63872930269338
2.7029655662577787,101.63888913092798
2.702965980062076,101.63905252900483
2.7029658748745935,101.6392135430778
2.7029653712448667,101.63937594916179
2.702965652687177,101.63953851056317
2.702966114736088,101.63969871982412
2.7029650813241473,101.63985997465825
2.702964513397044,101.64002402980975
2.7029633938642075,101.64018387527098
2.702963578344213,101.64034817665967
2.7029648792669243,101.64050942339253
2.702963563238704,101.64067112390748
2.702962809084728,101.64083236137232
2.7029627833185184,101.64099552001541
2.7029627618601912,101.64115525189813
2.7029626022645195,101.6413178653881
2.7031090787747614,101.63346681578413
2.703108436586275,101.63362952676191
2.7031086724859534,101.63379207303599
2.703109246165933,101.63395386254912
2.7031083768466533,101.63411360713768
2.7031081359261333,101.63427755990708
2.703107110878512,101.63443944211882
2.703105857974632,101.63459895906195
2.703105571349414,101.63476256273007
2.703105251173003,101.63492317930951
2.703104665792992,101.63508581130584
2.7031033948915106,101.63524861268972
2.7031028085686346,101.635410037006
2.703103333417761,101.63557246106095
2.7031042620493615,101.6357326795639
2.703103571515387,101.63589445786451
2.703104223982293,101.63605848937362
2.7031047706010507,101.63622013359435
2.7031053542969685,101.63638151748596
2.7031041553802773,101.63654367342612
2.7031032235943973,101.63670494900182
2.703102672191405,101.63686676922012
2.703102037841328,101.63702835438173
2.7031028425149546,101.63718940650676
2.703103640002932,101.63799909126476
2.7031044654380776,101.63816278178844
2.703105711387599,101.63832271794172
2.70310610988653,101.63848585402722
2.7031074325040705,101.63864802971335
2.703107573748299,101.63880927948206
2.703107829444553,101.63897151887267
2.7031070352522772,101.63913171763473
2.7031065812558195,101.63929548179354
2.703107395916354,101.63945543243787
2.703106291652399,101.63961833589373
2.7031051296300217,101.63978061091184
2.7031053052678327,101.63994199139555
2.7031065260632796,101.64010420782016
2.7031060364020014,101.64026562117708
2.7031053206331657,101.64042860219809
2.7031059424336332,101.64058872970638
2.703106216280171,101.6407514317195
2.7031053003580845,101.64091428785582
2.7031046493097164,101.64107491441504
2.7031049236106153,101.64123637785664
2.7031051556864707,101.64140001810803
2.7032489379194775,101.63354884105478
2.7032493541567995,101.63370928403513
2.703249427085033,101.63387222440704
2.7032489138873075,101.63403312836563
2.703248887038947,101.63419495984913
2.703247547335481,101.63435613810115
2.7032481090558935,101.63451878333383
2.703247520424147,101.63468062941007
2.703246726183155,101.6348430948848
2.703247409133031,101.6350059200734
2.7032469264928256,101.63516762886755
2.7032472867063553,101.63532829758753
2.7032486319569466,101.63549013899147
2.703249972728529,101.63565125584275
2.7032505103380546,101.63581418675604
2.7032500074069583,101.63597519238323
2.7032511303184057,101.63613693150135
2.703252447134487,101.63629934305813
2.7032531880288406,101.63646239235601
2.703254442191259,101.63662312355787
2.7032552261043503,101.63678644690539
2.703254278989743,101.63694629898218
2.7032552232635774,101.6371103316529
2.7032560848584035,101.63792004470206
2.7032566363483164,101.63807998660748
2.7032553625609768,101.63824238436409
2.703255697764838,101.63840523685677
2.7032559096350273,101.63856753959055
2.703256756723408,101.63872921684724
2.703256413742233,101.63889061571793
2.7032557314279995,101.63905258087246
2.7032567468832576,101.63921393399607
2.7032579534889267,101.63937507815064
2.7032588138059848,101.63953681082376
2.703257651628679,101.63969827554216
2.7032571696238152,101.63986095388714
2.703256482656846,101.64002430701149
2.7032554916259373,101.64018392579052
2.703254475741649,101.64034786518397
2.703253912770988,101.64050840379544
2.7032537229891216,101.64066969304614
2.703254255796953,101.64083366169089
2.7032541836372888,101.64099423874958
2.7032533679385886,101.64115589922754
2.7032545414339655,101.6413180507723
2.7033894920193826,101.63346663489322
2.703388620306194,101.63362925723112
2.703389119258784,101.63379030226251
2.703390409909528,101.63395199986118
2.7033893710390697,101.63411489089957
2.70339016419209,101.63427661933308
2.7033910644945474,101.63443723746033
2.7033923480168895,101.63460130317664
2.7033932315707325,101.63476145141652
2.7033944594309864,101.63492371902214
2.703394078476888,101.63508518802055
2.7033935815432795,101.63524658714543
2.7033948853745002,101.63541086735465
2.703393954712084,101.63557226234072
2.7033941982045704,101.6357326045259
2.7033950537146842,101.63589632894195
2.703395079987155,101.6360569076729
2.7033951478459675,101.63622017047567
2.7033949720751793,101.63638178554922
2.703395858049362,101.63654394793178
2.7033955351419436,101.6367045713574
2.70339611182118,101.63686761147639
2.703396759479793,101.6370297770459
2.703397446208584,101.6378387528645
2.703397134181463,101.63800007971696
2.70339580918041,101.63816196623489
2.703396535442865,101.63832372256573
2.7033974226607933,101.63848477896433
2.7033968630652683,101.63864642488406
2.703396389437634,101.63880969272675
2.703395656347584,101.63897163396821
2.7033946840192904,101.63913202208519
2.703395722496956,101.63929491482027
2.703396259243233,101.63945736710679
2.7033952405197867,101.63961912480914
2.7033941067690095,101.63977940178378
2.7033940897999726,101.63994298469824
2.703393166374514,101.64010463797302
2.703394440008219,101.64026589590814
2.7033953890795086,101.64042710664624
2.703395971252559,101.64059061331103
2.703395817943194,101.64075216370007
2.7033966005397905,101.6409130760636
2.703397862603249,101.64107468238275
2.7033990600306663,101.64123841115558
2.7033994345917423,101.64140037793749
2.703527671436697,101.63354840044619
2.703527080368026,101.63370916134463
2.7035266187450517,101.63387208574387
2.703526421419225,101.63403238366867
2.7035268480560117,101.63419626847863
2.7035270195267245,101.63435860030538
2.703527494595265,101.63451829097258
2.7035277078531297,101.63468186874628
2.703527535524419,101.63484351016365
2.7035269441278036,101.63500415501949
2.7035257479089823,101.63516761834806
2.7035255814644006,101.63532959671456
2.7035252254131223,101.63549113594914
2.7035243700883838,101.63565322936634
2.703524170996988,101.63581372019604
2.703524331365777,101.635976540258
2.703524515850511,101.63613742924434
2.7035258318734194,101.63629910614428
2.7035255642668723,101.6364611289547
2.703524753177952,101.63662329026084
2.703523775108632,101.63678518158046
2.7035239720946516,101.63694694497643
2.7035234586248764,101.63710861515668
2.7035224865339065,101.63791968274157
2.7035215534733235,101.63808193217284
2.7035210240758114,101.63824357459848
2.7035197511442504,101.63840514096879
2.7035190894464654,101.63856565546693
2.7035197547349528,101.63872931225782
2.7035184721700496,101.63889113212436
2.703519235819097,101.63905154904825
2.703519630372072,101.63921284538615
2.7035191833604975,101.63937678132949
